영업/정상,0,055-521-0438,경상남도 창녕군 영산면 영산장마로 745,김수의과병원&lt;산업동물출장진료전문병원&gt;,I,338401.2031,218611.0116,동물병원
영업/정상,0,055-532-9191,경상남도 창녕군 창녕읍 창녕대로 54,남창가축병원,U,335335.0987,227610.6349,동물병원
영업/정상,0,055-6737194,경상남도 고성군 고성읍 송학고분로 317,미소종합동물병원,U,320884.0733,165545.9614,동물병원
영업/정상,0,055-673-8875,경상남도 고성군 고성읍 남포로 75-3,서울동물병원,U,320498.7587,164233.9778,동물병원
영업/정상,0,055-963-4569,경상남도 함양군 함양읍 함양로 1182-1,현대동물병원(출장진료전문병원),I,266044.6187,225182.7285,동물병원
영업/정상,0,,경상남도 함양군 안의면 종로길 11-6,이수의과동물병원(출장진료전문),U,273607.52,236772.1626,동물병원
영업/정상,0,,"경상남도 함양군 함양읍 용평5길 37, 진동물병원",진동물병원(출장전문),U,266101.2203,224380.9957,동물병원
영업/정상,0,055-964-0095,경상남도 함양군 함양읍 중앙시장길 17 (신성가축병원),신성가축병원,U,266159.2732,224480.7461,동물병원
영업/정상,0,,경상남도 함양군 함양읍 돌북1길 27,형제동물병원(출장진료전문),U,265394.1243,224340.5635,동물병원
영업/정상,0,559638875,"경상남도 함양군 함양읍 용평중앙길 43, 1층 105호",함양동물병원,I,266266.294,224642.317,동물병원
영업/정상,0,,충청남도 예산군 예산읍 예산로 31,새마을동물병원,U,184736.6595,353839.4855,동물병원
영업/정상,0,,충청남도 예산군 덕산면 예덕로 8,김태오 동물병원,I,170392.0497,355985.5084,동물병원
영업/정상,0,,충청남도 예산군 예산읍 아리랑로 236,흙 동물병원,U,186713.063,353319.4763,동물병원
영업/정상,0,,충청남도 예산군 고덕면 고덕중앙로 86,중앙 동물병원,I,173351.3811,360641.3745,동물병원
영업/정상,0,,충청남도 예산군 예산읍 역전로 51,예산 동물병원,I,184653.0123,353622.0069,동물병원
영업/정상,0,,충청남도 예산군 삽교읍 충의로 170,한솔가축병원,U,171951.1551,354892.3642,동물병원
영업/정상,0,,충청남도 예산군 예산읍 사직로 24,협동동물병원,I,186386.2272,353383.2155,동물병원
영업/정상,0,,충청남도 예산군 광시면 예당로 190 (104호),강이동물병원,U,179870.3116,338956.6944,동물병원
영업/정상,0,520-6370,충청남도 천안시 동남구 청수11로 12 (청당동),천안축산업협동조합 부설동물병원,U,213642.1509,364583.4964,동물병원
영업/정상,0,571-9318,충청남도 천안시 서북구 쌍용대로 51 (쌍용동),우리동물병원,I,211655.1828,366747.8646,동물병원
영업/정상,0,567-4723,충청남도 천안시 동남구 충무로 475 (원성동),장원동물병원(출장진료전문 동물병원),U,214028.6888,366400.0683,동물병원
영업/정상,0,582-9600,충청남도 천안시 서북구 성환읍 매주4길 20,하나동물병원,U,211329.8702,378909.7904,동물병원
영업/정상,0,041-568-7277,충청남도 천안시 동남구 대흥로 320 (성황동),그림동물병원,I,213381.4239,368329.0298,동물병원
영업/정상,0,523-0275,충청남도 천안시 동남구 터미널2로 8 (신부동),에니펫동물병원,I,214070.5226,368702.7321,동물병원
영업/정상,0,568-7533,"충청남도 천안시 서북구 두정로 203 (두정동,주차빌딩101)",펫프렌즈동물병원,I,212382.92,370290.6283,동물병원
영업/정상,0,572-8275,"충청남도 천안시 서북구 월봉로 85, 쌍용메디칼 (쌍용동)",김수영 동물병원,U,210450.43,366337.75,동물병원
영업/정상,0,041-334-1666,충청남도 예산군 예산읍 대학로 54 (공주대학교 산업과학대학 내),충남야생동물구조센터,U,187383.6021,352103.7718,동물병원
영업/정상,0,335-1023,충청남도 예산군 예산읍 벚꽃로 153,KU건국동물병원,U,185301.4694,354781.8455,동물병원
영업/정상,0,,충청남도 예산군 삽교읍 신촌길 11-12,마일스톤피그클리닉(출장진료전문),U,170788.203,352895.4325,동물병원
영업/정상,0,041-557-8575,충청남도 천안시 동남구 중앙로 281-2 (신부동),고려동물병원,I,213530.0613,369125.2048,동물병원
영업/정상,0,,"충청남도 천안시 동남구 청수로 98 (청수동, 청솔LG아파트 상가 지하1층 2호)",서현동물병원,I,213872.4173,365554.803,동물병원
영업/정상,0,544-8834,"충청남도 천안시 동남구 청수로 98 (청수동, 청솔LG아파트 상가 지하1층1호)",다산동물병원,I,214004.6337,365624.3428,동물병원
영업/정상,0,553-5534,"충청남도 천안시 동남구 남부대로 344, 1층 (청당동)",가온동물병원,U,213772.1917,364402.1311,동물병원
영업/정상,0,041-551-5659,충청남도 천안시 동남구 충절로 437 (삼룡동),서일동물병원,U,215243.0551,364669.5698,동물병원
영업/정상,0,041-565-5297,충청남도 천안시 동남구 풍세로 614 (신방동),유일동물병원(산업동물에 대한 출장진료를 전문으로 함.),U,211746.4372,362966.6207,동물병원
영업/정상,0,,충청남도 천안시 서북구 성환읍 성환1로 275,태성동물병원,U,211285.2078,379760.9246,동물병원
영업/정상,0,578-4575,충청남도 천안시 동남구 통정10로 33-10 (신방동),나음동물병원,I,211727.7192,363608.4394,동물병원
영업/정상,0,579-8252,"충청남도 천안시 동남구 수곡2길 8-3, 이화빌딩 (신방동)",다솜동물병원,U,211392.4156,365298.7908,동물병원
영업/정상,0,041-900-7582,"충청남도 천안시 동남구 봉정로 6, 2층 (봉명동)",치유동물병원,U,212375.3666,366828.811,동물병원
영업/정상,0,,"충청남도 천안시 동남구 병천면 아우내장터2길 2, 102호",다나동물병원(산업동물에 대한 출장진료를 전문으로 함.),U,226243.9621,362176.2631,동물병원
영업/정상,0,041-557-8275,충청남도 천안시 동남구 충절로 35 (신부동),서울88동물의료원,U,214080.0302,368281.3597,동물병원
영업/정상,0,041-579-7582,충청남도 천안시 서북구 쌍용대로 317 (성정동),늘푸른동물병원두정의료센터,U,212153.4223,369320.5177,동물병원
영업/정상,0,041-555-7575,충청남도 천안시 동남구 원거리7길 2 (원성동),중앙동물병원,I,213653.0927,366407.4517,동물병원
영업/정상,0,041-551-5989,충청남도 천안시 동남구 대흥로 94-1 (영성동),녹십자,U,213488.8726,366449.864,동물병원
영업/정상,0,581-7547,충청남도 천안시 서북구 성환읍 성환1로 116,천안공주낙농축산업협동조합부설동물병원,U,211460.3702,378146.8609,동물병원
영업/정상,0,570-1378,충청남도 천안시 동남구 차돌로 50 (다가동),대전충남 양돈축산업협동조합 부설동물병원,U,212078.5592,366602.9495,동물병원
영업/정상,0,,"충청남도 천안시 서북구 불당7길 25, 1층 (불당동)",동물병원닥터스,U,209927.0468,366866.6218,동물병원
영업/정상,0,043-643-3037,충청북도 제천시 의병대로 55-3 (명동),한일동물병원,I,307181.4996,404632.4359,동물병원
영업/정상,0,645-8272,충청북도 제천시 원뜰로 34 (하소동),명진동물병원,I,306117.8587,404161.0378,동물병원
영업/정상,0,043-652-7582,"충청북도 제천시 죽하로 5, 1층 (장락동)",제천 그레이스 동물병원,U,308529.8452,406307.409,동물병원
영업/정상,0,,충청북도 음성군 삼성면 대성로 613,삼성가축병원,U,244274.7666,390864.4085,동물병원
영업/정상,0,043-872-2262,충청북도 음성군 음성읍 중앙로 142,음성동물병원,U,261397.6603,381890.9689,동물병원
영업/정상,0,,충청북도 음성군 금왕읍 대금로 1498,금왕동물병원,U,253207.8474,387675.4135,동물병원
영업/정상,0,872-7747,충청북도 음성군 음성읍 중앙로40번길 24,남영가축병원 (출장진료전문병원),I,261590.5758,380889.085,동물병원
영업/정상,0,,,현대동물병원,U,252457.8076,387478.1782,동물병원
영업/정상,0,043-535-6426,충청북도 음성군 대소면 대금로54번길 8,반석가금진료연구소,U,240160.0964,387198.3034,동물병원
영업/정상,0,,"충청북도 음성군 대소면 대금로 822, A단지 나동 104호 (대왕하이텍공구타운A단지)",전동물병원 (출장진료전문병원),I,246798.5507,386315.267,동물병원
영업/정상,0,438837511,충청북도 음성군 대소면 대금로 502,대소동물병원,I,243886.2011,385135.8415,동물병원
영업/정상,0,043-882-7975,"충청북도 음성군 맹동면 대하1길 4, 위너스타워 2층 205, 206호",그린벨동물의료센터,U,248149.3503,378611.4112,동물병원
영업/정상,0,873-9303,충청북도 음성군 음성읍 시장로 99,음성축산업협동조합 동물병원,U,261585.1626,381860.5808,동물병원
영업/정상,0,043-647-6100,충청북도 제천시 의림대로15길 24 (중앙로2가),진주동물병원(출장진료전문병원),U,307432.5986,404885.9124,동물병원
영업/정상,0,2237-3366,"서울특별시 중구 다산로 175, 명덕빌딩 (신당동)",바우미우동물병원,U,201064.9637,450779.721,동물병원
영업/정상,0,2278-0075,서울특별시 중구 퇴계로 254-1 (묵정동),황동물병원,U,199930.8583,451121.3448,동물병원
영업/정상,0,928-5599,서울특별시 성북구 보문로 137 (보문동2가),서울종합동물병원,U,201537.5976,453866.557,동물병원
영업/정상,0,918-3344,"서울특별시 성북구 화랑로 299, 2층 210호 (장위동, 석계역 한일노벨리아시티)",대학동물병원,U,205326.1448,456806.4324,동물병원
영업/정상,0,924-4555,서울특별시 성북구 종암로 65 (종암동),강북동물병원,I,203035.964,454877.3496,동물병원
영업/정상,0,02-969-7582,서울특별시 은평구 백련산로 145 (응암동),스머프동물병원,U,193315.1172,455100.9551,동물병원
영업/정상,0,02-356-8353,"서울특별시 은평구 불광로 60, 1층 (불광동)",다루동물병원,U,193936.1257,456673.8056,동물병원
영업/정상,0,386-6092,서울특별시 은평구 서오릉로 192 (갈현동),미래동물병원,U,192190.2663,456830.5284,동물병원
영업/정상,0,382-3243,서울특별시 은평구 서오릉로 140 (대조동),더독동물병원,I,192656.3021,456562.1634,동물병원
영업/정상,0,02-2297-7582,서울특별시 성동구 행당로8길 41-2 (행당동),오렌지동물병원,U,202931.7899,450419.387,동물병원
영업/정상,0,02-582-2186,서울특별시 서초구 방배로34길 12 (방배동),남서울동물병원,U,199192.1512,443359.706,동물병원
영업/정상,0,582-2357,서울특별시 서초구 효령로57길 4 (서초동),서초동물병원,U,201437.4779,442585.4812,동물병원
영업/정상,0,522-0222,"서울특별시 서초구 반포대로 45, 1층 (서초동, 명성빌딩)",아델 동물병원,U,200886.0325,442481.6826,동물병원
영업/정상,0,581-5500,"서울특별시 서초구 서초대로 124, 101호 (방배동, 선빌딩)",동물제중원금손이 동물병원,U,199582.595,442879.1893,동물병원
영업/정상,0,02-585-0087,"서울특별시 서초구 효령로 214, 삼양빌딩 2층 (서초동)",다니엘동물병원,U,200612.4018,442325.9223,동물병원
영업/정상,0,2693-8883,서울특별시 양천구 중앙로 295 (신월동),우신동물병원,U,186794.8421,446714.2758,동물병원
영업/정상,0,2642-9159,서울특별시 양천구 등촌로 160 (목동),강현림 종합동물병원,U,187774.0762,449099.4068,동물병원
영업/정상,0,02-2651-9953,서울특별시 양천구 은행정로 10 (신정동),해성동물병원,U,187566.1085,446497.5845,동물병원
영업/정상,0,02-3476-7522,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 147,148호 (반포동)",두리종합동물병원,U,200005.6264,444680.5217,동물병원
영업/정상,0,25219010,"서울특별시 서초구 방배로 119, 1층 (방배동)",디아나동물병원,U,199509.9016,442495.9495,동물병원
영업/정상,0,02-533-5505,"서울특별시 서초구 나루터로 37, 신사쇼핑센터 1층 102-2호 (잠원동)",이상록동물병원,U,201230.6934,445992.4593,동물병원
영업/정상,0,2690-5673,서울특별시 양천구 월정로 46 (신월동),햇살동물병원,U,185992.295,446855.11,동물병원
영업/정상,0,02-468-7582,서울특별시 성동구 뚝섬로 395 (성수동2가),제인동물병원,U,204763.8077,448534.1138,동물병원
영업/정상,0,02-359-2020,"서울특별시 은평구 통일로 767, 401동 1층 108호 (대조동, 베르디움STAY1)",Dr.윤 동물의료센터,U,,,동물병원
영업/정상,0,02-2233-1848,서울특별시 성동구 금호산길 58(금호동2가),한빛동물병원,U,201657.9263,450119.5081,동물병원
영업/정상,0,02-6085-7750,"서울특별시 성동구 독서당로 289 (금호동4가,지상1층)",아지동물병원,U,201790.1175,449530.7077,동물병원
영업/정상,0,02-3395-7975,서울특별시 성동구 고산자로 207 (행당동),24시센트럴동물메디컬센터,U,202907.2189,450712.0867,동물병원
영업/정상,0,02-2652-5475,"서울특별시 양천구 신목로 80, 신정동빌딩 (신정동)",리더스 동물병원,U,188828.5448,446633.6155,동물병원
영업/정상,0,02-6402-0301,"서울특별시 성동구 매봉길 13, 1층 420호 (옥수동, 래미안옥수리버젠상가)",오석헌동물병원,I,201153.9816,449188.9705,동물병원
영업/정상,0,385-8275,"서울특별시 은평구 진관3로 70 (진관동, 상림마을 821동 101호)",뉴타운동물병원,U,193103.4271,459986.856,동물병원
영업/정상,0,02-387-7582,서울특별시 은평구 은평로 93 (응암동),24시스마트동물메디컬센터,U,192700.3776,455276.7291,동물병원
영업/정상,0,593-1045,"서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)",유림동물안과병원,U,201565.9572,446206.3549,동물병원
영업/정상,0,2094-8344,서울특별시 중랑구 중랑천로 71 (상봉동),서울우유협동조합유우진료소,U,206321.9193,454381.7629,동물병원
영업/정상,0,2695-1231,서울특별시 양천구 남부순환로 347 (신월동),민병철동물병원,I,184767.7296,448229.827,동물병원
영업/정상,0,02-2291-7582,"서울특별시 성동구 독서당로40길 39, 어울림상가 301~304호 (옥수동)",옥수수 동물병원,U,201538.0561,448894.7552,동물병원
영업/정상,0,2645-2727,"서울특별시 양천구 오목로 299, 목동트라팰리스 (목동)",쿨펫이마트 목동점 동물병원,U,188472.7592,447091.856,동물병원
영업/정상,0,02-354-7544,"서울특별시 은평구 연서로 317 (불광동, 동윤빌딩)",둘레길동물병원,U,193547.6806,457936.9948,동물병원
영업/정상,0,02-352-7275,"서울특별시 은평구 통일로 727-5, 2층 (대조동)",개와냥이동물병원,U,193680.5647,456432.9936,동물병원
영업/정상,0,02-3152-0075,서울특별시 은평구 백련산로 29 (응암동),참좋은동물병원,U,193081.8522,453992.5637,동물병원
영업/정상,0,02-384-0075,서울특별시 은평구 통일로 885 (갈현동),메디펫동물병원,U,192825.7957,457740.6732,동물병원
영업/정상,0,2274-8558,서울특별시 중구 퇴계로 226 (필동2가),윤신근박사동물병원,U,199652.5966,451038.8914,동물병원
영업/정상,0,226546183,서울특별시 양천구 목동동로10길 6 (신정동),노아동물병원,U,188498.8896,446254.4703,동물병원
영업/정상,0,2607-0022,서울특별시 양천구 오목로 45 (신월동),양천종합동물병원,U,186019.5568,446684.7216,동물병원
영업/정상,0,306-8575,"서울특별시 은평구 증산로 267, 103호 (증산동)",한수24시동물병원,U,191719.6419,453281.9651,동물병원
영업/정상,0,354-0975,서울특별시 은평구 연서로 137 (구산동),로얄동물병원,U,192584.6394,456538.9227,동물병원
영업/정상,0,596-1175,"서울특별시 서초구 서초대로 325 (서초동,지상1층)",교대동물병원,U,201436.6463,443641.2975,동물병원
영업/정상,0,2649-0774,서울특별시 양천구 등촌로 16 (목동),필동물종합병원,U,187920.9605,447697.3416,동물병원
영업/정상,0,02-3476-3535,서울특별시 서초구 사평대로45길 10-25 (반포동),반포자이동물병원,U,201162.735,444940.18,동물병원
영업/정상,0,02-574-0511,"서울특별시 서초구 헌릉로8길 10-12, 1층 3호 (신원동, 힐스테이트서초잰트리스)",하나동물병원,U,204997.1628,439329.1695,동물병원
영업/정상,0,2645-7588,"서울특별시 양천구 목동서로 77, 현대월드타워 160호 (목동)",가나종합동물병원,U,189151.208,448200.0677,동물병원
영업/정상,0,02-2297-9300,"서울특별시 성동구 왕십리로 410, 127동 지하층 030호 (하왕십리동, 센트라스)",바라봄동물병원,U,202372.912,451536.6809,동물병원
영업/정상,0,02-356-9475,"서울특별시 은평구 통일로 796, 상가동 지하2층 128호, 지하1층 228호 (불광동, 북한산 힐스테이트7차)",담은동물병원,U,193457.6985,457135.2177,동물병원
영업/정상,0,2697-7576,"서울특별시 양천구 오목로 198-1 (신정동,1층)",신정 동물병원,U,187507.5025,447012.9668,동물병원
영업/정상,0,2642-8653,"서울특별시 양천구 등촌로 172, 등촌빌딩 A동 102호 (목동)",토론토 동물병원,U,187788.8226,449204.6352,동물병원
영업/정상,0,02-466-8215,"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)",달링동물병원,U,203911.5131,448508.756,동물병원
영업/정상,0,02-2232-7975,"서울특별시 중구 퇴계로 447, 1층 131호 (황학동, 황학 아크로타워)",바른동물병원,U,201866.0395,451543.3378,동물병원
영업/정상,0,02-306-0158,"서울특별시 은평구 가좌로 239, 2층 (응암동, 스타이루)",오거리동물병원,I,192509.1149,454279.7008,동물병원
영업/정상,0,382-7582,서울특별시 은평구 은평로 208 (응암동),LOVE MY PET 동물병원,U,193814.0712,455415.9791,동물병원
영업/정상,0,577-6125,"서울특별시 서초구 매헌로 16, 지하1층 (양재동, 이마트 양재점)",이리온 양재점,U,203204.7556,440136.7812,동물병원
영업/정상,0,592-0202,"서울특별시 서초구 서초중앙로 224, 129호 (반포동)",꿈꾸는 동물병원,U,201100.601,444376.5329,동물병원
영업/정상,0,2058-1882,서울특별시 서초구 바우뫼로 211 (양재동),에이블 동물병원,U,203615.7106,442081.7738,동물병원
영업/정상,0,02-468-7975,"서울특별시 성동구 상원길 59, 쌍용아파트상가B동 107호 (성수동1가)",포레동물병원,U,204093.3963,449695.0841,동물병원
영업/정상,0,3472-8275,"서울특별시 서초구 사임당로 139, 104호 (서초동)",서이동물병원,U,202128.627,443285.6812,동물병원
영업/정상,0,02-578-7572,"서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)",우면동물병원,U,202175.0111,440963.7591,동물병원
영업/정상,0,02-2297-0075,서울특별시 성동구 왕십리로 381 (하왕십리동),왕십리조은동물병원,U,202393.4573,451365.3262,동물병원
영업/정상,0,2642-1239,"서울특별시 양천구 목동동로 130, 117, 118호 (신정동, 목동신시가지아파트14단지)",페토브 동물병원,U,188467.2154,446003.9412,동물병원
영업/정상,0,02-2601-8875,"서울특별시 양천구 중앙로 237, 1층 (신정동)",24시 서울 탑 동물병원,U,186990.0704,446176.8104,동물병원
영업/정상,0,534-9773,서울특별시 서초구 방배중앙로 149 (방배동),수동물병원,U,198732.246,443365.9223,동물병원
영업/정상,0,3473-8274,"서울특별시 서초구 서초대로 108, 2층 (방배동)",내방동물병원,U,199410.8814,442807.5884,동물병원
영업/정상,0,02-2282-7501,"서울특별시 성동구 매봉길 50 (옥수동, 이편한세상옥수파크힐스)",스테이동물병원,U,201157.8773,449563.28,동물병원
영업/정상,0,02-537-0075,"서울특별시 서초구 서초중앙로 188, 지하에이층 132호 (서초동, 아크로비스타)",신반포종합동물병원,U,201107.6347,443999.0671,동물병원
영업/정상,0,8464597,"서울특별시 양천구 목동중앙북로 73, 덕수프라자 2층 (목동)",두암동물병원,U,188563.7467,449409.1436,동물병원
영업/정상,0,534-3475,"서울특별시 서초구 잠원로 24 (반포동,반포자이프라자 133호)",24시예스동물병원,U,200800.417,444989.8743,동물병원
영업/정상,0,393-6675,서울특별시 서대문구 통일로 197 (영천동),우리동물병원,U,196510.5597,452071.4345,동물병원
영업/정상,0,736-5834,서울특별시 서대문구 통일로 375 (홍제동),빛가온동물병원,U,195452.2393,453470.4562,동물병원
영업/정상,0,02-575-0855,"서울특별시 서초구 논현로 173, 동리빌딩 1층 (양재동)",레스펫동물병원,U,203580.2973,442526.9614,동물병원
영업/정상,0,2644-8878,"서울특별시 양천구 목동서로 100, 상가동 105, 204호 (목동, 목동신시가지아파트3단지)",파리스동물병원,U,188700.8512,448020.091,동물병원
영업/정상,0,2694-8275,"서울특별시 양천구 신정이펜2로 22, 203호 (신정동, 신정프라자)",구름동물병원,I,185125.9577,445643.8741,동물병원
영업/정상,0,02-2061-5277,서울특별시 양천구 신월로 320 (신정동),밀리언동물병원,U,187241.6411,446575.5016,동물병원
영업/정상,0,02-525-3102,"서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)",VIP동물의료센터 서초동작점,U,198351.955,441943.105,동물병원
영업/정상,0,02-2282-7503,"서울특별시 성동구 행당로 76, 한진노변상가 1,2층 108호109호203호 (행당동)",이윤세동물병원,U,202511.1429,450401.3037,동물병원
영업/정상,0,02-2281-5200,서울특별시 성동구 왕십리로 282 (행당동),한양동물메디컬센터,U,203200.7713,450821.2166,동물병원
영업/정상,0,02-393-7588,"서울특별시 중구 만리재로 175, 지하1층 401-1호 (만리동2가, 서울역센트럴자이)",백슬동물병원,U,196697.1169,450217.0951,동물병원
영업/정상,0,2645-1475,"서울특별시 양천구 등촌로 218, 혜인빌딩 (목동)",혜인종합 동물병원,U,187903.9895,449662.9091,동물병원
영업/정상,0,02-2643-8204,서울특별시 양천구 중앙로 230 (신정동),다온동물병원,U,187079.3751,446116.6293,동물병원
영업/정상,0,354-0087,"서울특별시 은평구 증산로 413, 동현빌딩 1층 (신사동)",야옹동물병원,U,192318.3838,454552.5072,동물병원
영업/정상,0,537-7412,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 143호 (반포동)",신세계 동물병원,U,200005.6264,444680.5217,동물병원
영업/정상,0,02-387-8275,"서울특별시 은평구 진관2로 67, 202동 B층 01호 (진관동, 은평뉴타운우물골아파트)",서울햇빛동물병원,U,193270.9124,459138.862,동물병원
영업/정상,0,02-6052-8275,서울특별시 서초구 서래로 38 (반포동),서래동물병원,U,199799.7908,444016.5384,동물병원
영업/정상,0,382-7511,"서울특별시 은평구 진관4로 87, 629동 116호 (진관동, 은평뉴타운상림마을)",한빛동물병원,I,193651.2027,460623.3708,동물병원
영업/정상,0,02-523-0275,"서울특별시 서초구 서초대로4길 4, 대진빌딩 1층 (방배동)",심바동물병원,U,198622.4594,442586.3005,동물병원
영업/정상,0,25366469,"서울특별시 서초구 신반포로 257, 뉴타운 지하1층 (잠원동)",해뜨는 동물병원 해질녘책방,U,201104.269,445266.6786,동물병원
영업/정상,0,2208-0329,"서울특별시 중랑구 망우로 315, 2층 (상봉동)",닥터 아이펫 동물병원,U,207655.2911,454993.6576,동물병원
영업/정상,0,02-433-3387,"서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)",행복이 있는 동물병원,I,208614.4356,456169.8718,동물병원
영업/정상,0,02-494-7775,"서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)",보담동물병원,I,208533.1652,454186.6969,동물병원
영업/정상,0,222810049,"서울특별시 성동구 금호로 105, 비201호 (금호동2가, 래미안하이리버 상가동)",금호동물병원,U,202098.9794,449891.9722,동물병원
영업/정상,0,2643-7579,"서울특별시 양천구 공항대로 552 (목동, 대우마이빌 102호)",오라고동물병원,I,188169.1801,449701.8026,동물병원
영업/정상,0,6348-1982,"서울특별시 양천구 목동중앙서로 42, 1층 (목동)",팜랜드동물병원,I,188306.4323,447851.7394,동물병원
영업/정상,0,2651-1855,"서울특별시 양천구 목동중앙본로 100, 101호 (목동)",대현동물병원,U,188520.9024,449143.102,동물병원
영업/정상,0,6959-8448,"서울특별시 양천구 남부순환로 421, 1층 (신월동)",서서울호수동물병원,U,185117.7946,447574.3646,동물병원
영업/정상,0,02-2297-7570,"서울특별시 성동구 독서당로 270, 상가동 2층 206호 (금호동4가, 금호동 대우아파트)",바른동물병원,I,201669.8036,449301.4515,동물병원
영업/정상,0,02-2291-8275,서울특별시 성동구 마장로 296 (마장동),기린동물병원,I,203709.5901,451490.6665,동물병원
영업/정상,0,02-595-8875,"서울특별시 서초구 방배로 269, 109호 (방배동)",한나동물병원,U,198845.6578,443825.9651,동물병원
영업/정상,0,02-574-7582,서울특별시 서초구 태봉로2길 30 (우면동),서초힐스동물병원,U,202273.874,439920.5571,동물병원
영업/정상,0,388-3008,서울특별시 은평구 은평로 29 (신사동),늘푸른동물병원,U,192071.5914,455108.6579,동물병원
영업/정상,0,597-7522,"서울특별시 서초구 방배로 76, 머리재빌딩 1층 105호 (방배동)",프렌즈동물병원,U,199783.0572,442111.604,동물병원
영업/정상,0,02-3473-0911,"서울특별시 서초구 효령로 95, 우성빌딩 1층 (방배동)",반려동물 의료센터 다울,U,199452.9265,442064.3655,동물병원
영업/정상,0,02-586-7501,서울특별시 서초구 효령로 384 (서초동),메디펫 동물병원,U,202224.045,442819.765,동물병원
영업/정상,0,02-2135-9119,"서울특별시 서초구 신반포로 162 (반포동, 르본시티 2층)",헬릭스동물메디컬센터,U,200115.1432,444741.4375,동물병원
영업/정상,0,354-4110,서울특별시 은평구 통일로 697 (녹번동),녹번동물병원,I,193903.3334,456197.9272,동물병원
